,Airfield,Flight_ID,Sch_Departure,Act_Departure,Time_of_Day,Period_of_Week,Day_of_Week,Month,Season,Year,tot_pass,N,min,mean,median,max,mean_WTL,mean_City_Flag,mode_BFO_Dest_City,sum_city_mode,N_of_Dest_City,mode_BFO_Dest_Country_Code,sum_country_mode,N_of_Dest_Country,Delay_in_Seconds
699,AUC,18793,2028/9/24 8:24,2028/9/24 8:24,2 - MORNING,2 - WEEKEND,7 - SUN,9-Sep,3 - SUMMER,2028,41,31,2,8.580645161,6,23,0,0,BORQUE,41,1,BOR,41,1,0
700,AUC,18794,2028/9/24 8:36,2028/9/24 8:36,2 - MORNING,2 - WEEKEND,7 - SUN,9-Sep,3 - SUMMER,2028,5,5,7,11,9,20,0,0,BORCWL,5,1,BOR,5,1,0
701,AUC,18795,2028/9/24 8:36,2028/9/24 8:44,2 - MORNING,2 - WEEKEND,7 - SUN,9-Sep,3 - SUMMER,2028,30,24,3,6.791666667,6,18,0,0,BORCWL,30,1,BOR,30,1,480
702,AUC,18796,2028/9/24 8:46,2028/9/24 8:46,2 - MORNING,2 - WEEKEND,7 - SUN,9-Sep,3 - SUMMER,2028,23,20,3,9.15,8,20,0,0,BORQUE,23,1,BOR,23,1,0
703,AUC,18797,2028/9/24 9:06,2028/9/24 9:06,2 - MORNING,2 - WEEKEND,7 - SUN,9-Sep,3 - SUMMER,2028,19,17,4,11.47058824,10,22,0,0,VES064,19,1,VES,19,1,0
704,AUC,18798,2028/9/24 9:31,2028/9/24 9:40,2 - MORNING,2 - WEEKEND,7 - SUN,9-Sep,3 - SUMMER,2028,15,14,2,10.64285714,9.5,22,0,0,BORQUE,15,1,BOR,15,1,540
705,AUC,18799,2028/9/24 9:36,2028/9/24 9:36,2 - MORNING,2 - WEEKEND,7 - SUN,9-Sep,3 - SUMMER,2028,24,21,4,11.95238095,10,22,0,0,BORCWL,24,1,BOR,24,1,0
706,AUC,18800,2028/9/24 10:06,2028/9/24 10:08,2 - MORNING,2 - WEEKEND,7 - SUN,9-Sep,3 - SUMMER,2028,11,10,1,3.8,3,8,0,0,NEN003,11,1,NEN,11,1,120
707,AUC,18801,2028/9/24 10:11,2028/9/24 10:11,2 - MORNING,2 - WEEKEND,7 - SUN,9-Sep,3 - SUMMER,2028,29,24,1,7.666666667,8,17,0,0,BORCWL,29,1,BOR,29,1,0
708,AUC,18802,2028/9/24 12:01,2028/9/24 12:01,3 - AFTERNOON,2 - WEEKEND,7 - SUN,9-Sep,3 - SUMMER,2028,44,41,1,2.707317073,3,5,0,0,BORQUE,44,1,BOR,44,1,0
709,AUC,18803,2028/9/24 12:06,2028/9/24 12:06,3 - AFTERNOON,2 - WEEKEND,7 - SUN,9-Sep,3 - SUMMER,2028,41,39,1,3.025641026,3,6,0,0,BORQUE,41,1,BOR,41,1,0
710,AUC,18804,2028/9/24 13:07,2028/9/24 13:07,3 - AFTERNOON,2 - WEEKEND,7 - SUN,9-Sep,3 - SUMMER,2028,30,29,1,3.379310345,3,7,0,0,VES033,30,1,VES,30,1,0
711,AUC,18805,2028/9/24 13:37,2028/9/24 13:37,3 - AFTERNOON,2 - WEEKEND,7 - SUN,9-Sep,3 - SUMMER,2028,31,29,2,3.896551724,3,7,0,0,BORCWL,31,1,BOR,31,1,0
712,AUC,18806,2028/9/24 13:41,2028/9/24 13:41,3 - AFTERNOON,2 - WEEKEND,7 - SUN,9-Sep,3 - SUMMER,2028,34,31,1,3.129032258,3,6,0,0,VES064,34,1,VES,34,1,0
713,AUC,18807,2028/9/24 14:36,2028/9/24 14:36,3 - AFTERNOON,2 - WEEKEND,7 - SUN,9-Sep,3 - SUMMER,2028,13,13,2,4.153846154,3,9,0,0,BORQUE,13,1,BOR,13,1,0
714,AUC,18808,2028/9/24 14:45,2028/9/24 14:45,3 - AFTERNOON,2 - WEEKEND,7 - SUN,9-Sep,3 - SUMMER,2028,47,43,1,3.744186047,3,9,0,0,BORQUE,47,1,BOR,47,1,0
715,AUC,18809,2028/9/24 15:06,2028/9/24 15:06,3 - AFTERNOON,2 - WEEKEND,7 - SUN,9-Sep,3 - SUMMER,2028,32,31,2,3.451612903,3,8,0,0,BORQUE,32,1,BOR,32,1,0
716,AUC,18810,2028/9/24 15:51,2028/9/24 15:51,3 - AFTERNOON,2 - WEEKEND,7 - SUN,9-Sep,3 - SUMMER,2028,46,42,1,4.857142857,4,11,0,0,BORCWL,46,1,BOR,46,1,0
717,AUC,18811,2028/9/24 16:30,2028/9/24 16:30,3 - AFTERNOON,2 - WEEKEND,7 - SUN,9-Sep,3 - SUMMER,2028,42,35,1,4.542857143,4,11,0,0,BORQUE,42,1,BOR,42,1,0
718,AUC,18812,2028/9/24 17:01,2028/9/24 17:01,3 - AFTERNOON,2 - WEEKEND,7 - SUN,9-Sep,3 - SUMMER,2028,39,26,2,4.5,3,10,0,0,BORCWL,39,1,BOR,39,1,0
719,AUC,18813,2028/9/24 17:12,2028/9/24 18:26,4 - EVENING,2 - WEEKEND,7 - SUN,9-Sep,3 - SUMMER,2028,43,38,1,3.131578947,3,7,0,0,VES033,43,1,VES,43,1,4440
720,AUC,18814,2028/9/24 18:21,2028/9/24 18:28,4 - EVENING,2 - WEEKEND,7 - SUN,9-Sep,3 - SUMMER,2028,16,16,1,2.5,2,4,0,0,NEN003,16,1,NEN,16,1,420
721,AUC,18815,2028/9/24 18:37,2028/9/24 18:37,4 - EVENING,2 - WEEKEND,7 - SUN,9-Sep,3 - SUMMER,2028,36,33,1,2.727272727,3,6,0,0,BORQUE,36,1,BOR,36,1,0
722,AUC,18816,2028/9/24 19:11,2028/9/24 19:16,4 - EVENING,2 - WEEKEND,7 - SUN,9-Sep,3 - SUMMER,2028,16,15,2,3.066666667,3,5,0,0,BORQUE,16,1,BOR,16,1,300
723,AUC,18817,2028/9/24 19:19,2028/9/24 19:19,4 - EVENING,2 - WEEKEND,7 - SUN,9-Sep,3 - SUMMER,2028,19,17,1,3.352941176,4,5,0,0,BORQUE,10,2,BOR,19,1,0
724,AUC,18818,2028/9/24 19:45,2028/9/24 19:45,4 - EVENING,2 - WEEKEND,7 - SUN,9-Sep,3 - SUMMER,2028,9,5,2,3.4,3,6,0,0,VES033,9,1,VES,9,1,0
725,AUC,18819,2028/9/24 20:01,2028/9/24 20:12,4 - EVENING,2 - WEEKEND,7 - SUN,9-Sep,3 - SUMMER,2028,17,11,2,2.545454545,2,4,0,0,BORCWL,17,1,BOR,17,1,660
726,AUC,18820,2028/9/24 20:06,2028/9/24 20:06,4 - EVENING,2 - WEEKEND,7 - SUN,9-Sep,3 - SUMMER,2028,20,9,1,2.222222222,2,4,0,0,VES064,20,1,VES,20,1,0
727,AUC,18821,2028/9/24 20:26,2028/9/24 20:26,4 - EVENING,2 - WEEKEND,7 - SUN,9-Sep,3 - SUMMER,2028,17,11,1,2.272727273,2,3,0,0,BORQUE,17,1,BOR,17,1,0
728,AUC,18822,2028/9/24 21:10,2028/9/24 21:10,4 - EVENING,2 - WEEKEND,7 - SUN,9-Sep,3 - SUMMER,2028,25,23,1,2.739130435,3,5,0,0,BORQUE,25,1,BOR,25,1,0
729,AUC,18823,2028/9/24 21:41,2028/9/24 21:51,4 - EVENING,2 - WEEKEND,7 - SUN,9-Sep,3 - SUMMER,2028,26,22,1,2.727272727,3,5,0,0,BORQUE,26,1,BOR,26,1,600
730,AUC,18824,2028/9/25 8:06,2028/9/25 8:06,2 - MORNING,1 - WEEKDAY,1 - MON,9-Sep,3 - SUMMER,2028,30,28,1,3.142857143,3,9,0,0,BORQUE,29,2,BOR,29,2,0
731,AUC,18825,2028/9/25 8:13,2028/9/25 8:13,2 - MORNING,1 - WEEKDAY,1 - MON,9-Sep,3 - SUMMER,2028,22,19,2,2.789473684,3,4,0,0,VES033,22,1,VES,22,1,0
732,AUC,18826,2028/9/25 8:21,2028/9/25 8:21,2 - MORNING,1 - WEEKDAY,1 - MON,9-Sep,3 - SUMMER,2028,6,3,2,2.666666667,3,3,0,0,BORCWL,6,1,BOR,6,1,0
733,AUC,18827,2028/9/25 8:24,2028/9/25 8:24,2 - MORNING,1 - WEEKDAY,1 - MON,9-Sep,3 - SUMMER,2028,35,31,1,3.870967742,3,17,0,0,BORQUE,35,1,BOR,35,1,0
734,AUC,18828,2028/9/25 8:36,2028/9/25 8:36,2 - MORNING,1 - WEEKDAY,1 - MON,9-Sep,3 - SUMMER,2028,5,5,2,2.4,2,3,0,0,BORCWL,5,1,BOR,5,1,0
735,AUC,18829,2028/9/25 8:36,2028/9/25 9:00,2 - MORNING,1 - WEEKDAY,1 - MON,9-Sep,3 - SUMMER,2028,14,12,2,10.16666667,13,17,0,0,BORCWL,14,1,BOR,14,1,1440
736,AUC,18830,2028/9/25 8:46,2028/9/25 8:46,2 - MORNING,1 - WEEKDAY,1 - MON,9-Sep,3 - SUMMER,2028,35,33,2,8.212121212,9,17,0,0,BORQUE,35,1,BOR,35,1,0
737,AUC,18831,2028/9/25 9:06,2028/9/25 9:06,2 - MORNING,1 - WEEKDAY,1 - MON,9-Sep,3 - SUMMER,2028,21,18,2,7.333333333,5,15,0,0,VES064,21,1,VES,21,1,0
738,AUC,18832,2028/9/25 9:31,2028/9/25 9:38,2 - MORNING,1 - WEEKDAY,1 - MON,9-Sep,3 - SUMMER,2028,12,10,1,2.4,2.5,5,0,0,BORQUE,12,1,BOR,12,1,420
739,AUC,18833,2028/9/25 9:36,2028/9/25 9:36,2 - MORNING,1 - WEEKDAY,1 - MON,9-Sep,3 - SUMMER,2028,10,9,2,8.555555556,4,17,0,0,BORCWL,10,1,BOR,10,1,0
740,AUC,18834,2028/9/25 10:06,2028/9/25 10:16,2 - MORNING,1 - WEEKDAY,1 - MON,9-Sep,3 - SUMMER,2028,9,6,2,3,2.5,5,0,0,NEN003,9,1,NEN,9,1,600
741,AUC,18835,2028/9/25 10:11,2028/9/25 10:11,2 - MORNING,1 - WEEKDAY,1 - MON,9-Sep,3 - SUMMER,2028,24,17,1,2.529411765,2,4,0,0,BORCWL,24,1,BOR,24,1,0
742,AUC,18836,2028/9/25 12:01,2028/9/25 12:01,3 - AFTERNOON,1 - WEEKDAY,1 - MON,9-Sep,3 - SUMMER,2028,40,33,1,2.696969697,2,6,0,0,BORQUE,40,1,BOR,40,1,0
743,AUC,18837,2028/9/25 12:06,2028/9/25 12:06,3 - AFTERNOON,1 - WEEKDAY,1 - MON,9-Sep,3 - SUMMER,2028,36,31,1,3,3,6,0,0,BORQUE,35,2,BOR,35,2,0
744,AUC,18838,2028/9/25 13:07,2028/9/25 13:07,3 - AFTERNOON,1 - WEEKDAY,1 - MON,9-Sep,3 - SUMMER,2028,30,29,1,3.827586207,4,7,0,0,VES033,30,1,VES,30,1,0
745,AUC,18839,2028/9/25 13:37,2028/9/25 13:37,3 - AFTERNOON,1 - WEEKDAY,1 - MON,9-Sep,3 - SUMMER,2028,12,11,2,4.909090909,6,7,0,0,BORCWL,12,1,BOR,12,1,0
746,AUC,18840,2028/9/25 13:41,2028/9/25 13:41,3 - AFTERNOON,1 - WEEKDAY,1 - MON,9-Sep,3 - SUMMER,2028,15,14,1,4.142857143,5,7,0,0,VES064,15,1,VES,15,1,0
747,AUC,18841,2028/9/25 14:36,2028/9/25 14:36,3 - AFTERNOON,1 - WEEKDAY,1 - MON,9-Sep,3 - SUMMER,2028,9,7,2,4.428571429,4,7,0,0,BORQUE,9,1,BOR,9,1,0
748,AUC,18842,2028/9/25 14:45,2028/9/25 14:45,3 - AFTERNOON,1 - WEEKDAY,1 - MON,9-Sep,3 - SUMMER,2028,45,42,2,4.642857143,5,8,0,0,BORQUE,45,1,BOR,45,1,0
749,AUC,18843,2028/9/25 15:06,2028/9/25 15:06,3 - AFTERNOON,1 - WEEKDAY,1 - MON,9-Sep,3 - SUMMER,2028,30,27,1,4.62962963,5,9,0,0,BORQUE,30,1,BOR,30,1,0
750,AUC,18844,2028/9/25 15:51,2028/9/25 15:56,3 - AFTERNOON,1 - WEEKDAY,1 - MON,9-Sep,3 - SUMMER,2028,23,21,2,3.80952381,3,7,0,0,BORCWL,23,1,BOR,23,1,300
751,AUC,18845,2028/9/25 16:30,2028/9/25 16:30,3 - AFTERNOON,1 - WEEKDAY,1 - MON,9-Sep,3 - SUMMER,2028,42,42,1,4.19047619,4,8,0,0,BORQUE,42,1,BOR,42,1,0
752,AUC,18846,2028/9/25 17:01,2028/9/25 17:01,3 - AFTERNOON,1 - WEEKDAY,1 - MON,9-Sep,3 - SUMMER,2028,45,43,1,5.023255814,4,10,0,0,BORCWL,45,1,BOR,45,1,0
753,AUC,18847,2028/9/25 17:12,2028/9/25 17:12,3 - AFTERNOON,1 - WEEKDAY,1 - MON,9-Sep,3 - SUMMER,2028,23,22,2,5.590909091,5,11,0,0,VES033,23,1,VES,23,1,0
754,AUC,18848,2028/9/25 18:21,2028/9/25 18:31,4 - EVENING,1 - WEEKDAY,1 - MON,9-Sep,3 - SUMMER,2028,21,20,1,3.25,3,9,0,0,NEN003,21,1,NEN,21,1,600
755,AUC,18849,2028/9/25 18:37,2028/9/25 18:37,4 - EVENING,1 - WEEKDAY,1 - MON,9-Sep,3 - SUMMER,2028,37,36,2,4.472222222,4.5,8,0,0,BORQUE,37,1,BOR,37,1,0
756,AUC,18850,2028/9/25 19:11,2028/9/25 19:13,4 - EVENING,1 - WEEKDAY,1 - MON,9-Sep,3 - SUMMER,2028,20,18,1,5.444444444,6,8,0,0,BORQUE,20,1,BOR,20,1,120
757,AUC,18851,2028/9/25 19:19,2028/9/25 19:19,4 - EVENING,1 - WEEKDAY,1 - MON,9-Sep,3 - SUMMER,2028,33,29,1,4.379310345,3,8,0,0,BORQUE,18,3,BOR,32,2,0
758,AUC,18852,2028/9/25 19:47,2028/9/25 20:06,4 - EVENING,1 - WEEKDAY,1 - MON,9-Sep,3 - SUMMER,2028,16,16,1,2.4375,2.5,4,0,0,VES033,16,1,VES,16,1,1140
759,AUC,18853,2028/9/25 20:01,2028/9/25 20:13,4 - EVENING,1 - WEEKDAY,1 - MON,9-Sep,3 - SUMMER,2028,13,13,1,2.846153846,3,8,0,0,BORCWL,13,1,BOR,13,1,720
760,AUC,18854,2028/9/25 20:06,2028/9/25 20:06,4 - EVENING,1 - WEEKDAY,1 - MON,9-Sep,3 - SUMMER,2028,15,15,1,4.666666667,6,8,0,0,VES064,15,1,VES,15,1,0
761,AUC,18855,2028/9/25 20:26,2028/9/25 20:26,4 - EVENING,1 - WEEKDAY,1 - MON,9-Sep,3 - SUMMER,2028,6,6,1,2.166666667,2,4,0,0,BORQUE,6,1,BOR,6,1,0
762,AUC,18856,2028/9/25 21:10,2028/9/25 21:10,4 - EVENING,1 - WEEKDAY,1 - MON,9-Sep,3 - SUMMER,2028,16,16,1,2.3125,2,4,0,0,BORQUE,16,1,BOR,16,1,0
763,AUC,18857,2028/9/25 21:41,2028/9/25 22:41,4 - EVENING,1 - WEEKDAY,1 - MON,9-Sep,3 - SUMMER,2028,29,23,1,2,2,4,0,0,BORQUE,26,2,BOR,26,2,3600
764,AUC,18858,2028/9/26 8:06,2028/9/26 8:06,2 - MORNING,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,34,32,1,2.6875,3,5,0,0,BORQUE,34,1,BOR,34,1,0
765,AUC,18859,2028/9/26 8:06,2028/9/26 11:06,2 - MORNING,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,3,3,2,3.666666667,4,5,0,0,BORQUE,3,1,BOR,3,1,10800
766,AUC,18860,2028/9/26 8:13,2028/9/26 8:13,2 - MORNING,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,16,16,1,3.875,4,7,0,0,VES033,16,1,VES,16,1,0
767,AUC,18861,2028/9/26 8:21,2028/9/26 8:21,2 - MORNING,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,4,3,2,4,2,8,0,0,BORCWL,4,1,BOR,4,1,0
768,AUC,18862,2028/9/26 8:24,2028/9/26 8:24,2 - MORNING,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,29,25,2,3.52,3,7,0,0,BORQUE,29,1,BOR,29,1,0
769,AUC,18863,2028/9/26 8:36,2028/9/26 8:36,2 - MORNING,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,4,4,2,2.75,2.5,4,0,0,BORCWL,4,1,BOR,4,1,0
770,AUC,18864,2028/9/26 8:36,2028/9/26 8:43,2 - MORNING,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,14,13,1,3.307692308,4,5,0,0,BORCWL,14,1,BOR,14,1,420
771,AUC,18865,2028/9/26 8:46,2028/9/26 8:46,2 - MORNING,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,29,27,1,3.444444444,3,7,0,0,BORQUE,29,1,BOR,29,1,0
772,AUC,18866,2028/9/26 9:06,2028/9/26 9:06,2 - MORNING,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,36,27,1,3.074074074,3,5,0,0,VES064,36,1,VES,36,1,0
773,AUC,18867,2028/9/26 9:31,2028/9/26 9:31,2 - MORNING,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,1,1,4,4,4,4,0,0,BORQUE,1,1,BOR,1,1,0
774,AUC,18868,2028/9/26 9:31,2028/9/26 9:42,2 - MORNING,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,22,21,1,2.952380952,2,7,0,0,BORQUE,22,1,BOR,22,1,660
775,AUC,18869,2028/9/26 9:36,2028/9/26 10:51,2 - MORNING,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,13,10,2,3.2,2.5,6,0,0,BORCWL,13,1,BOR,13,1,4500
776,AUC,18870,2028/9/26 10:06,2028/9/26 10:15,2 - MORNING,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,15,12,1,2.666666667,2,5,0,0,NEN003,15,1,NEN,15,1,540
777,AUC,18871,2028/9/26 10:11,2028/9/26 10:11,2 - MORNING,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,26,15,1,2.533333333,3,4,0,0,BORCWL,26,1,BOR,26,1,0
778,AUC,18872,2028/9/26 12:01,2028/9/26 12:01,3 - AFTERNOON,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,46,42,1,2.642857143,2,7,0,0,BORQUE,45,2,BOR,45,2,0
779,AUC,18873,2028/9/26 12:06,2028/9/26 12:06,3 - AFTERNOON,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,38,37,1,2.945945946,2,8,0,0,BORQUE,38,1,BOR,38,1,0
780,AUC,18874,2028/9/26 13:07,2028/9/26 13:07,3 - AFTERNOON,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,18,17,2,3.470588235,3,8,0,0,VES033,18,1,VES,18,1,0
781,AUC,18875,2028/9/26 13:37,2028/9/26 13:37,3 - AFTERNOON,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,18,15,1,2.2,2,3,0,0,BORCWL,18,1,BOR,18,1,0
782,AUC,18876,2028/9/26 13:41,2028/9/26 13:41,3 - AFTERNOON,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,16,11,1,2.727272727,3,6,0,0,VES064,16,1,VES,16,1,0
783,AUC,18877,2028/9/26 14:36,2028/9/26 14:56,3 - AFTERNOON,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,18,16,1,2.625,2,5,0,0,BORQUE,18,1,BOR,18,1,1200
784,AUC,18878,2028/9/26 14:45,2028/9/26 14:45,3 - AFTERNOON,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,38,35,1,2.371428571,2,6,0,0,BORQUE,38,1,BOR,38,1,0
785,AUC,18879,2028/9/26 15:06,2028/9/26 15:06,3 - AFTERNOON,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,31,27,1,2.555555556,3,4,0,0,BORQUE,31,1,BOR,31,1,0
786,AUC,18880,2028/9/26 15:51,2028/9/26 16:04,3 - AFTERNOON,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,24,23,1,2.608695652,3,4,0,0,BORCWL,24,1,BOR,24,1,780
787,AUC,18881,2028/9/26 16:30,2028/9/26 16:30,3 - AFTERNOON,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,41,26,2,4.461538462,4,8,0,0,BORQUE,41,1,BOR,41,1,0
788,AUC,18882,2028/9/26 17:01,2028/9/26 17:01,3 - AFTERNOON,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,34,18,1,3.5,3,8,0,0,BORCWL,34,1,BOR,34,1,0
789,AUC,18883,2028/9/26 17:12,2028/9/26 17:51,4 - EVENING,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,40,31,1,3.870967742,3,8,0,0,VES033,40,1,VES,40,1,2340
790,AUC,18884,2028/9/26 18:21,2028/9/26 18:23,4 - EVENING,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,17,15,1,1.933333333,2,3,0,0,NEN003,17,1,NEN,17,1,120
791,AUC,18885,2028/9/26 18:37,2028/9/26 18:37,4 - EVENING,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,35,27,1,2.444444444,2,4,0,0,BORQUE,35,1,BOR,35,1,0
792,AUC,18886,2028/9/26 19:11,2028/9/26 19:16,4 - EVENING,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,19,15,2,2.733333333,2,5,0,0,BORQUE,19,1,BOR,19,1,300
793,AUC,18887,2028/9/26 19:19,2028/9/26 19:19,4 - EVENING,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,28,20,1,3,3,7,0,0,BORCWL,14,3,BOR,27,2,0
794,AUC,18888,2028/9/26 19:46,2028/9/26 20:36,4 - EVENING,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,17,16,2,3.5,3.5,5,0,0,VES033,17,1,VES,17,1,3000
795,AUC,18889,2028/9/26 20:01,2028/9/26 20:21,4 - EVENING,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,33,30,1,4.733333333,3,13,0,0,BORCWL,33,1,BOR,33,1,1200
796,AUC,18890,2028/9/26 20:06,2028/9/26 20:06,4 - EVENING,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,14,14,1,4.357142857,3,13,0,0,VES064,14,1,VES,14,1,0
797,AUC,18891,2028/9/26 20:26,2028/9/26 20:26,4 - EVENING,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,20,19,1,3.263157895,3,6,0,0,BORQUE,20,1,BOR,20,1,0
798,AUC,18892,2028/9/26 21:10,2028/9/26 21:10,4 - EVENING,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,17,16,1,2.9375,2.5,6,0,0,BORQUE,17,1,BOR,17,1,0
799,AUC,18893,2028/9/26 21:41,2028/9/26 21:41,4 - EVENING,1 - WEEKDAY,2 - TUE,9-Sep,3 - SUMMER,2028,21,18,1,2.777777778,2,8,0,0,BORQUE,21,1,BOR,21,1,0
800,AUC,18894,2028/9/27 8:06,2028/9/27 8:06,2 - MORNING,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,48,44,2,5.863636364,6,12,0,0,BORQUE,48,1,BOR,48,1,0
801,AUC,18895,2028/9/27 8:13,2028/9/27 8:13,2 - MORNING,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,26,24,4,8.875,7.5,17,0,0,VES033,26,1,VES,26,1,0
802,AUC,18896,2028/9/27 8:21,2028/9/27 8:21,2 - MORNING,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,25,21,3,7.619047619,8,11,0,0,BORCWL,25,1,BOR,25,1,0
803,AUC,18897,2028/9/27 8:24,2028/9/27 8:24,2 - MORNING,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,45,42,3,7.619047619,7,16,0,0,BORQUE,45,1,BOR,45,1,0
804,AUC,18898,2028/9/27 8:36,2028/9/27 8:36,2 - MORNING,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,2,2,7,7,7,7,0,0,BORCWL,2,1,BOR,2,1,0
805,AUC,18899,2028/9/27 8:36,2028/9/27 8:43,2 - MORNING,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,37,26,4,8.230769231,7,16,0,0,BORCWL,37,1,BOR,37,1,420
806,AUC,18900,2028/9/27 8:46,2028/9/27 8:46,2 - MORNING,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,38,35,3,7.914285714,8,16,0,0,BORQUE,38,1,BOR,38,1,0
807,AUC,18901,2028/9/27 9:06,2028/9/27 9:06,2 - MORNING,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,25,20,3,7.55,8,11,0,0,VES064,25,1,VES,25,1,0
808,AUC,18902,2028/9/27 9:31,2028/9/27 9:36,2 - MORNING,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,9,7,5,7.428571429,6,15,0,0,BORQUE,9,1,BOR,9,1,300
809,AUC,18903,2028/9/27 9:36,2028/9/27 9:36,2 - MORNING,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,27,27,2,6.703703704,7,16,0,0,BORCWL,27,1,BOR,27,1,0
810,AUC,18904,2028/9/27 10:06,2028/9/27 10:14,2 - MORNING,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,13,12,1,4.666666667,5.5,7,0,0,NEN003,13,1,NEN,13,1,480
811,AUC,18905,2028/9/27 10:11,2028/9/27 10:11,2 - MORNING,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,25,25,1,5.08,6,11,0,0,BORCWL,25,1,BOR,25,1,0
812,AUC,18906,2028/9/27 12:01,2028/9/27 12:01,3 - AFTERNOON,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,42,38,1,2.684210526,2,5,0,0,BORQUE,42,1,BOR,42,1,0
813,AUC,18907,2028/9/27 12:06,2028/9/27 12:06,3 - AFTERNOON,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,35,34,1,3.205882353,3,5,0,0,BORQUE,35,1,BOR,35,1,0
814,AUC,18908,2028/9/27 13:07,2028/9/27 13:07,3 - AFTERNOON,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,42,37,1,4.540540541,5,9,0,0,VES033,42,1,VES,42,1,0
815,AUC,18909,2028/9/27 13:37,2028/9/27 13:37,3 - AFTERNOON,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,39,34,1,6.029411765,5,16,0,0,BORCWL,39,1,BOR,39,1,0
816,AUC,18910,2028/9/27 13:41,2028/9/27 13:41,3 - AFTERNOON,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,30,28,2,6.357142857,6.5,11,0,0,VES064,30,1,VES,30,1,0
817,AUC,18911,2028/9/27 14:36,2028/9/27 14:36,3 - AFTERNOON,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,18,16,1,4.375,4,9,0,0,BORQUE,18,1,BOR,18,1,0
818,AUC,18912,2028/9/27 14:45,2028/9/27 14:45,3 - AFTERNOON,1 - WEEKDAY,3 - WED,9-Sep,3 - SUMMER,2028,42,40,2,5.1,5,10,0,0,BORQUE,42,1,BOR,42,1,0
